"gene","id","snp","ref_count","total_count","alt_count"
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5928052",0,1,1
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5932726",2,2,0
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5932801",1,1,0
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934608",1,1,0
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934647",1,1,0
"BCO1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934958",1,1,0
"GAN","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5966047",0,1,1
"GAN","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5966126",0,1,1
"GAN","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5966127",0,1,1
"GAN","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5966162",0,1,1
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109159",20,42,22
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109166",17,36,19
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114641",11,24,13
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114751",13,26,13
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114824",13,27,14
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6126295",43,43,0
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6128998",9,26,17
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6130562",15,47,32
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6132522",15,34,19
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138265",20,54,34
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138300",20,55,35
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138342",16,51,35
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138343",15,48,33
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138345",16,51,35
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138647",10,42,32
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138745",14,48,34
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138832",1,15,14
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138967",13,32,19
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139131",5,13,8
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139163",13,21,8
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139212",22,28,6
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139360",6,13,7
"CMIP","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139572",1,6,5
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179613",5,15,10
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179658",8,18,10
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203766",10,54,44
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203775",9,56,47
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203787",9,52,43
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209741",16,74,58
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209798",15,75,60
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209816",16,77,61
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6217547",9,324,315
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6218641",6,219,213
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6220552",16,142,126
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6221969",17,139,122
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228672",11,85,74
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228694",13,94,81
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228722",15,115,100
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228747",20,152,132
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228835",18,141,123
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228841",17,140,123
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228865",17,136,119
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228917",13,115,102
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228926",12,111,99
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228954",6,76,70
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229002",12,103,91
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229006",12,104,92
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229081",12,72,60
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229097",10,55,45
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229160",6,48,42
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229213",5,57,52
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229231",6,63,57
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229663",13,43,30
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229748",10,38,28
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229892",11,40,29
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230248",20,50,30
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230255",19,53,34
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230276",17,52,35
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230296",16,46,30
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230349",26,59,33
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230408",23,57,34
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230439",10,40,30
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230757",11,21,10
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230758",11,20,9
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230898",11,38,27
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230976",10,46,36
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231078",7,33,26
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231138",13,53,40
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231177",15,55,40
"PLCG2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231263",9,37,28
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235292",0,11,11
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235315",0,11,11
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235348",1,18,17
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235355",1,15,14
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235417",1,18,17
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235558",1,8,7
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235741",0,9,9
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235777",0,11,11
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235806",0,41,41
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235809",0,43,43
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235816",0,47,47
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235914",1,48,47
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235935",3,51,48
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235957",3,46,43
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236040",3,52,49
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236260",1,54,53
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236281",0,57,57
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236305",0,58,58
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236458",1,60,59
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236476",2,61,59
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236608",1,57,56
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238244",1,12,11
"SDR42E1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238829",1,7,6
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257616",0,44,44
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257711",0,57,57
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257712",0,54,54
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257737",0,68,68
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257758",0,71,71
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257767",0,71,71
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257829",1,81,80
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257851",0,88,88
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257889",0,79,79
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262951",0,106,106
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262974",0,124,124
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266125",0,98,98
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266135",0,105,105
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266795",0,119,119
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266944",0,139,139
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267053",0,105,105
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267196",0,70,70
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267273",0,120,120
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267674",0,86,86
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267913",0,106,106
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268098",0,103,103
"HSD17B2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268203",0,119,119
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303922",1,7,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303954",2,11,9
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303979",2,10,8
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305848",6,12,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305856",5,11,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305857",5,11,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306017",4,14,10
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306052",2,10,8
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306094",0,6,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306100",1,6,5
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306146",3,9,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306147",4,10,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306390",0,11,11
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306567",0,6,6
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306705",0,2,2
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306773",0,2,2
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307039",1,2,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307043",0,1,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307138",0,1,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307157",0,1,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307187",0,1,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307204",1,2,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307278",3,6,3
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307305",2,5,3
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307318",1,5,4
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307429",2,6,4
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307487",1,2,1
"ARY2","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307670",1,2,1
"ARYL","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313360",2,3,1
"ARYL","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313377",2,3,1
"ARYL","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313767",3,7,4
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314296",2,3,1
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314541",1,2,1
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314597",1,1,0
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314750",1,2,1
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314794",0,2,2
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314827",3,6,3
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314859",4,6,2
"ARY1","s1319_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314886",5,9,4
