"gene","id","snp","ref_count","total_count","alt_count"
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825122",42,66,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825178",34,68,34
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825194",38,72,34
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825195",38,72,34
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825220",32,62,30
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825240",35,59,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825303",29,53,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825304",28,53,25
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825310",30,56,26
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825406",24,48,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825415",29,52,23
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825438",29,51,22
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825485",30,54,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825524",30,51,21
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825557",27,44,17
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825571",27,39,12
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825579",27,40,13
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825590",25,38,13
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825689",41,61,20
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825703",47,73,26
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825787",33,55,22
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825833",36,59,23
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825841",37,59,22
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825895",36,62,26
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825984",34,70,36
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826162",35,59,24
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826194",36,62,26
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826235",32,61,29
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826245",35,65,30
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826335",16,33,17
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826417",23,37,14
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826431",24,37,13
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826438",25,40,15
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826463",25,55,30
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826502",16,51,35
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826511",18,56,38
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826659",22,38,16
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826701",20,40,20
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826702",21,40,19
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826732",24,46,22
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826745",24,46,22
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826835",29,50,21
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826942",36,65,29
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827193",29,60,31
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827196",29,60,31
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827269",21,46,25
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827315",14,32,18
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827316",14,33,19
"ATMIN","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827333",16,36,20
"PPP1R3E","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5837733",1,1,0
"PPP1R3E","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5837947",1,1,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867509",1,1,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867597",3,3,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867600",3,3,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867660",2,2,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867675",3,3,0
"PKD1L2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867843",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5915646",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5917836",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5917912",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5917941",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5917971",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5921726",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5925669",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5926937",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5932726",0,1,1
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934821",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934826",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934844",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934958",1,1,0
"BCO1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934976",1,1,0
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109159",7,21,14
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109166",9,23,14
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114641",21,37,16
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114751",9,20,11
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114824",11,22,11
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6126295",29,29,0
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6128998",11,18,7
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6130562",13,35,22
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6132522",13,31,18
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138265",10,28,18
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138300",14,39,25
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138342",10,36,26
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138343",10,36,26
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138345",10,37,27
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138647",12,29,17
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138745",16,33,17
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138832",1,12,11
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138967",7,21,14
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139131",2,9,7
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139163",4,12,8
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139212",15,17,2
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139360",3,8,5
"CMIP","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139572",2,3,1
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179613",2,12,10
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179658",3,14,11
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203766",7,47,40
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203775",6,47,41
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203787",7,51,44
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209741",2,40,38
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209798",2,33,31
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209816",3,31,28
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6217547",3,181,178
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6218641",6,143,137
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6220552",9,83,74
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6221969",6,81,75
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228672",3,51,48
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228694",2,39,37
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228722",4,45,41
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228747",4,52,48
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228835",6,69,63
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228841",6,72,66
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228865",8,78,70
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228917",10,83,73
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228926",9,78,69
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228954",6,56,50
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229002",6,50,44
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229006",6,51,45
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229081",4,31,27
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229097",2,17,15
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229160",2,20,18
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229213",5,31,26
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229231",6,45,39
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229663",8,33,25
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229748",7,35,28
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229892",5,34,29
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230248",7,37,30
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230255",6,40,34
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230276",6,38,32
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230296",6,37,31
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230349",7,39,32
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230408",5,31,26
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230439",5,32,27
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230757",2,23,21
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230758",2,22,20
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230898",1,19,18
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230976",1,22,21
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231078",4,33,29
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231138",8,38,30
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231177",7,31,24
"PLCG2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231263",4,28,24
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235292",0,7,7
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235315",0,4,4
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235348",0,4,4
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235355",0,5,5
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235417",0,8,8
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235558",0,5,5
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235741",1,11,10
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235777",0,8,8
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235806",0,21,21
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235809",0,22,22
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235816",0,24,24
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235914",1,42,41
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235935",0,38,38
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235957",0,44,44
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236040",1,36,35
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236260",0,30,30
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236281",0,30,30
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236305",0,31,31
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236458",0,41,41
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236476",0,48,48
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236608",0,32,32
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238244",0,7,7
"SDR42E1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238829",0,3,3
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257616",0,33,33
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257711",0,56,56
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257712",0,52,52
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257737",0,56,56
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257758",0,62,62
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257767",0,64,64
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257829",0,63,63
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257851",0,60,60
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257889",0,52,52
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262951",0,83,83
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262974",0,78,78
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266125",0,85,85
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266135",0,89,89
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266795",0,130,130
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266944",0,102,102
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267053",0,90,90
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267196",0,51,51
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267273",0,86,86
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267674",0,52,52
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267913",0,81,81
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268098",0,63,63
"HSD17B2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268203",0,84,84
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303922",0,8,8
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303954",0,5,5
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303979",1,9,8
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305848",1,15,14
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305856",1,15,14
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305857",1,15,14
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306017",2,11,9
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306052",0,6,6
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306094",0,5,5
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306100",0,6,6
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306146",1,7,6
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306147",1,7,6
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306390",2,12,10
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306567",1,14,13
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306705",0,1,1
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306773",1,3,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307039",0,2,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307043",0,2,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307093",0,1,1
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307138",0,1,1
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307187",0,1,1
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307204",0,2,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307278",0,4,4
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307305",1,3,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307318",0,2,2
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307429",1,7,6
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307487",0,1,1
"ARY2","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307670",1,2,1
"ARYL","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313360",3,3,0
"ARYL","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313377",3,3,0
"ARYL","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6313767",1,2,1
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314296",2,2,0
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314541",1,2,1
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314597",1,2,1
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314750",1,2,1
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314794",0,2,2
"ARY1","s1647_FAE_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6314827",1,5,4
