"gene","id","snp","ref_count","total_count","alt_count"
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825304",43,75,32
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825310",40,72,32
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825406",31,55,24
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825415",36,59,23
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825438",36,54,18
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825485",43,68,25
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825524",47,73,26
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825557",34,57,23
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825571",32,57,25
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825579",30,55,25
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825590",27,45,18
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825689",31,62,31
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825703",44,75,31
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825787",43,70,27
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825833",36,73,37
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825841",34,68,34
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825895",39,74,35
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5825984",51,87,36
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826162",47,84,37
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826194",44,86,42
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826235",46,85,39
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826245",46,83,37
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826335",27,50,23
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826417",47,66,19
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826431",53,76,23
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826438",55,76,21
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826463",62,98,36
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826502",48,80,32
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826511",49,86,37
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826659",56,82,26
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826701",42,72,30
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826702",43,75,32
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826732",50,87,37
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826745",53,91,38
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826835",37,67,30
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826910",41,55,14
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5826942",46,65,19
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827193",49,79,30
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827196",45,77,32
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827269",47,76,29
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827315",26,50,24
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827316",27,53,26
"ATMIN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5827333",28,53,25
"PPP1R3E","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5837733",0,1,1
"PPP1R3E","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5837947",1,2,1
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867597",2,2,0
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867600",2,2,0
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867660",2,2,0
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867675",2,2,0
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867788",5,5,0
"PKD1L2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5867843",3,3,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5915610",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5915646",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5917836",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5921679",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5921726",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5925669",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5925753",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5926937",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5927921",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5927948",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5927968",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5932726",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5932801",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934558",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934575",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934725",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934726",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934733",3,3,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934821",1,1,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934958",2,2,0
"BCO1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5934976",1,1,0
"GAN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5953759",1,1,0
"GAN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5957502",1,1,0
"GAN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5957578",1,1,0
"GAN","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:5965028",1,1,0
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109159",40,55,15
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6109166",39,53,14
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114641",30,59,29
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114751",20,40,20
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6114824",21,41,20
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6128998",33,58,25
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6130562",41,76,35
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6132522",31,51,20
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6134088",29,51,22
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138265",20,50,30
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138300",21,47,26
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138342",19,46,27
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138343",18,45,27
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138345",18,46,28
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138647",39,68,29
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138745",40,72,32
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138832",4,10,6
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6138967",29,54,25
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139131",19,30,11
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139163",22,27,5
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139360",6,8,2
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139572",7,10,3
"CMIP","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6139773",12,18,6
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179613",5,19,14
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6179658",5,28,23
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203766",22,158,136
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203775",21,159,138
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6203787",21,156,135
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6205047",14,145,131
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6208541",9,139,130
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209741",12,141,129
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209798",10,133,123
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6209816",9,130,121
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6217547",26,237,211
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6218641",12,163,151
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6220552",13,168,155
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6221969",20,202,182
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228672",9,154,145
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228694",9,162,153
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228722",11,193,182
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228747",12,203,191
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228835",15,190,175
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228841",17,204,187
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228865",20,190,170
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228917",22,207,185
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228926",24,206,182
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6228954",19,145,126
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229002",19,157,138
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229006",20,155,135
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229081",11,106,95
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229097",9,85,76
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229160",12,91,79
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229213",13,98,85
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229231",13,117,104
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229663",21,104,83
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229748",12,97,85
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6229892",19,113,94
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230248",17,106,89
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230255",17,109,92
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230296",15,92,77
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230349",16,107,91
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230381",14,79,65
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230408",13,91,78
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230439",13,95,82
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230757",7,38,31
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230758",8,36,28
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230898",1,52,51
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6230976",13,83,70
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231078",12,89,77
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231138",12,97,85
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231177",13,90,77
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231263",16,84,68
"PLCG2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6231309",9,47,38
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235292",0,20,20
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235315",0,21,21
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235348",0,21,21
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235355",0,24,24
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235417",0,30,30
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235526",34,34,0
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235558",0,20,20
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235603",30,30,0
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235741",0,29,29
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235777",0,29,29
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235806",0,62,62
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235809",0,69,69
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235816",0,68,68
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235914",0,69,69
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235935",1,61,60
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6235957",1,55,54
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236040",0,57,57
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236260",0,59,59
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236281",0,57,57
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236305",0,60,60
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236458",2,67,65
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236476",2,68,66
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6236608",0,78,78
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238244",1,16,15
"SDR42E1","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6238829",0,5,5
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257616",0,15,15
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257670",0,20,20
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257684",0,25,25
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6257829",1,26,25
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262951",0,38,38
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6262974",0,34,34
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266125",0,29,29
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266135",0,30,30
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266795",0,39,39
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266918",0,24,24
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266944",0,29,29
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6266997",0,34,34
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267053",0,39,39
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267196",0,20,20
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267273",0,47,47
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267358",0,51,51
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267674",0,24,24
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6267913",0,50,50
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268098",0,40,40
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268180",22,22,0
"HSD17B2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6268203",0,24,24
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303922",1,9,8
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303954",0,7,7
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6303979",1,8,7
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305848",4,17,13
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305856",4,18,14
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6305857",4,17,13
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306017",3,17,14
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306052",2,15,13
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306094",3,16,13
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306100",3,15,12
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306146",3,15,12
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306147",3,16,13
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306390",0,7,7
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306567",3,12,9
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306705",1,3,2
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306713",3,3,0
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6306773",0,3,3
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307039",0,3,3
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307043",0,3,3
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307093",1,6,5
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307138",1,4,3
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307157",1,4,3
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307187",0,4,4
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307278",4,10,6
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307305",2,6,4
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307318",3,9,6
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307429",6,18,12
"ARY2","s1680_SAT_M_BLOOD_ASEReadCounter.table","NW_015090842.1:6307487",1,4,3
